code,description,service
15830,Exc excessive skin abdomen,Surgery
15832,Exc excessive skin thigh,Surgery
15833,Exc excessive skin leg,Surgery
15834,Exc excessive skin hip,Surgery
15835,Exc excessive skin buttock,Surgery
15836,Exc excessive skin arm,Surgery
15837,Exc excsv skin forearm/hand,Surgery
15838,Exc excsv submental fat pad,Surgery
15839,Exc excessive skn other area,Surgery
15840,Nerve palsy fascial graft,Surgery
15841,Nerve palsy muscle graft,Surgery
15842,Nerve palsy microsurg graft,Surgery
15845,Skin and muscle repair face,Surgery
15847,Exc skin abd add-on,Surgery
15851,Removal sutr/staple req anes,Surgery
15852,Dressing change not for burn,Surgery
15853,Removal sutr/stapl xreq anes,Surgery
15854,Removal sutr&stapl xreq anes,Surgery
15860,Test for blood flow in graft,Surgery
15876,Suction lipectomy head&neck,Surgery
15877,Suction lipectomy trunk,Surgery
15878,Suction lipectomy upr extrem,Surgery
15879,Suction lipectomy lwr extrem,Surgery
15920,Exc coccygl pr ulc prim sutr,Surgery
15922,Exc coccygl pr ulc flap clsr,Surgery
15931,Exc sacral pr ulc prim sutr,Surgery
15933,Exc sac pr ulc prim str ostc,Surgery
15934,Exc sacral pr ulc skn flap,Surgery
15935,Exc sac pr ulc skn flp ostc,Surgery
15936,Exc sac pr ulc prep mus flap,Surgery
15937,Exc sac pr ulc prep mus ostc,Surgery
15940,Exc ischial pr ulc prim sutr,Surgery
15941,Exc isch pr ulc prm sut ostc,Surgery
15944,Exc isch pr ulc skn flp clsr,Surgery
15945,Exc isch pr ulc skn flp ostc,Surgery
15946,Exc isch pr ulc prep mus flp,Surgery
15950,Exc trchntr pr ulc prim sutr,Surgery
15951,Exc trchntr pr ulc ostc,Surgery
15952,Exc trchntr pr ulc flp clsr,Surgery
15953,Exc trchntr pr ulc flp ostc,Surgery
15956,Exc trchntr pr ulc prep flap,Surgery
15958,Exc trchntr pr ulc prep ostc,Surgery
15999,Unlisted px exc pressure ulc,Surgery
16000,Initial treatment of burn(s),Surgery
16020,Dress/debrid p-thick burn s,Surgery
16025,Dress/debrid p-thick burn m,Surgery
16030,Dress/debrid p-thick burn l,Surgery
16035,Incision of burn scab initi,Surgery
16036,Escharotomy addl incision,Surgery
17000,Destruct premalg lesion,Surgery
17003,Destruct premalg les 2-14,Surgery
17004,Destroy premal lesions 15/>,Surgery
17106,Destruction of skin lesions,Surgery
17107,Destruction of skin lesions,Surgery
17108,Destruction of skin lesions,Surgery
17110,Destruct b9 lesion 1-14,Surgery
17111,Destruct lesion 15 or more,Surgery
17250,Chem caut of granltj tissue,Surgery
17260,Dstrj mal les t/a/l 0.5 cm/<,Surgery
17261,Dstrj mal les t/a/l .6-1.0cm,Surgery
17262,Dstrj mal les t/a/l 1.1-2.0,Surgery
17263,Dstrj mal les t/a/l 2.1-3.0,Surgery
17264,Dstrj mal les t/a/l 3.1-4.0,Surgery
17266,Dstrj mal les t/a/l >4.0 cm,Surgery
17270,Dstr mal les s/n/h/f/g .5 /<,Surgery
17271,Dstr mal les s/n/h/f/g 0.6-1,Surgery
17272,Dstr mal les s/n/h/f/g 1.1-2,Surgery
17273,Dstr mal les s/n/h/f/g 2.1-3,Surgery
17274,Dstr mal les s/n/h/f/g 3.1-4,Surgery
17276,Dstr mal les s/n/h/f/g >4.0,Surgery
17280,Dstr mal ls f/e/e/n/l/m .5/<,Surgery
17281,Dstr mal ls f/e/e/n/l/m .6-1,Surgery
17282,Dstr mal ls f/e/e/n/l/m1.1-2,Surgery
17283,Dstr mal ls f/e/e/n/l/m2.1-3,Surgery
17284,Dstr mal ls f/e/e/n/l/m3.1-4,Surgery
17286,Dstr mal ls f/e/e/n/l/m>4.0,Surgery
17311,Mohs 1 stage h/n/hf/g,Surgery
17312,Mohs addl stage,Surgery
17313,Mohs 1 stage t/a/l,Surgery
17314,Mohs addl stage t/a/l,Surgery
17315,Mohs surg addl block,Surgery
17340,Cryotherapy for acne,Surgery
17360,Chemical exfoliation acne,Surgery
17380,Electrolysis epilation ea 30,Surgery
17999,Unlistd px skn muc memb subq,Surgery
19000,Puncture aspir cyst breast,Surgery
19001,Puncture aspir cyst brst ea,Surgery
19020,Mastotomy expl drg absc dp,Surgery
19030,Njx px only mam ducto/glcto,Surgery
19081,Bx breast 1st lesion strtctc,Surgery
19082,Bx breast add lesion strtctc,Surgery
19083,Bx breast 1st lesion us imag,Surgery
19084,Bx breast add lesion us imag,Surgery
19085,Bx breast 1st lesion mr imag,Surgery
19086,Bx breast add lesion mr imag,Surgery
19100,Bx breast percut w/o image,Surgery
19101,Biopsy of breast open,Surgery
19105,Cryosurg ablate fa each,Surgery
19110,Nipple exploration,Surgery
19112,Excise breast duct fistula,Surgery
19120,Removal of breast lesion,Surgery
19125,Excision breast lesion,Surgery
19126,Excision addl breast lesion,Surgery
19281,Perq device breast 1st imag,Surgery
19282,Perq device breast ea imag,Surgery
19283,Perq dev breast 1st strtctc,Surgery
19284,Perq dev breast add strtctc,Surgery
19285,Perq dev breast 1st us imag,Surgery
19286,Perq dev breast add us imag,Surgery
19287,Perq dev breast 1st mr guide,Surgery
19288,Perq dev breast add mr guide,Surgery
19294,Prepj tum cav iort prtl mast,Surgery
19296,Place po breast cath for rad,Surgery
19297,Place breast cath for rad,Surgery
19298,Place breast rad tube/caths,Surgery
19300,Mastectomy for gynecomastia,Surgery
19301,Partial mastectomy,Surgery
19302,P-mastectomy w/ln removal,Surgery
19303,Mast simple complete,Surgery
19305,Mast radical,Surgery
19306,Mast rad urban type,Surgery
19307,Mast mod rad,Surgery
19316,Mastopexy,Surgery
19318,Breast reduction,Surgery
19325,Breast augmentation w/implt,Surgery
19328,Rmvl intact breast implant,Surgery
19330,Rmvl ruptured breast implant,Surgery
19340,Insj breast implt sm d mast,Surgery
19342,Insj/rplcmt brst implt sep d,Surgery
19350,Nipple/areola reconstruction,Surgery
19355,Correct inverted nipple(s),Surgery
19357,Tiss xpndr plmt brst rcnstj,Surgery
19361,Brst rcnstj latsms drsi flap,Surgery
19364,Brst rcnstj free flap,Surgery
19367,Brst rcnstj 1 pdcl tram flap,Surgery
19368,Brst rcnstj 1pdcl tram anast,Surgery
19369,Brst rcnstj 2 pdcl tram flap,Surgery
19370,Revj peri-implt capsule brst,Surgery
19371,Peri-implt capslc brst compl,Surgery
19380,Revj reconstructed breast,Surgery
19396,Design custom breast implant,Surgery
19499,Unlisted procedure breast,Surgery
20100,Expl pentrg wound neck,Surgery
20101,Expl pentrg wound chest,Surgery
20102,Expl pentrg wnd abd/flnk/bk,Surgery
20103,Expl pentrg wound extremity,Surgery
20150,Excision epiphyseal bar,Surgery
20200,Muscle biopsy superficial,Surgery
20205,Deep muscle biopsy,Surgery
20206,Biopsy muscle perq needle,Surgery
20220,Bone biopsy trocar/ndl supfc,Surgery
20225,Bone biopsy trocar/ndl deep,Surgery
20240,Bone biopsy open superficial,Surgery
20245,Bone biopsy open deep,Surgery
20250,Biopsy vrt bdy open thoracic,Surgery
20251,Biopsy vrt bdy open lmbr/crv,Surgery
20500,Injection of sinus tract,Surgery
20501,Inject sinus tract for x-ray,Surgery
20520,Removal of foreign body,Surgery
20525,Removal of foreign body,Surgery
20526,Ther injection carp tunnel,Surgery
20527,Inj dupuytren cord w/enzyme,Surgery
20550,Inj tendon sheath/ligament,Surgery
20551,Inj tendon origin/insertion,Surgery
20552,Inj trigger point 1/2 muscl,Surgery
20553,Inject trigger points 3/>,Surgery
20555,Place ndl musc/tis for rt,Surgery
20560,Ndl insj w/o njx 1 or 2 musc,Surgery
20561,Ndl insj w/o njx 3+ musc,Surgery
20600,Drain/inj joint/bursa w/o us,Surgery
20604,Drain/inj joint/bursa w/us,Surgery
20605,Drain/inj joint/bursa w/o us,Surgery
20606,Drain/inj joint/bursa w/us,Surgery
20610,Drain/inj joint/bursa w/o us,Surgery
20611,Drain/inj joint/bursa w/us,Surgery
20612,Aspirate/inj ganglion cyst,Surgery
20615,Treatment of bone cyst,Surgery
20650,Insert and remove bone pin,Surgery
20660,Apply rem fixation device,Surgery
20661,Application halo cranial,Surgery
20662,Application halo pelvic,Surgery
20663,Application halo femoral,Surgery
20664,Appl halo cranial 6+pins,Surgery
20665,Rmvl tongs/halo anthr indiv,Surgery
20670,Removal implant superficial,Surgery
20680,Removal of implant deep,Surgery
20690,Appl unipln uni ext fixj sys,Surgery
20692,Appl mltpln uni ext fixj sys,Surgery
20693,Adjmt/revj ext fixj sys anes,Surgery
20694,Rmvl ext fixj sys under anes,Surgery
20696,App mltpln uni xtrnl fix 1st,Surgery
20697,App mltpln uni xtrnl fix xch,Surgery
20700,Mnl prep&insj dp rx dlvr dev,Surgery
20701,Rmvl deep rx delivery device,Surgery
20702,Mnl prep&insj imed rx dev,Surgery
20703,Rmvl imed rx delivery device,Surgery
20704,Mnl prep&insj i-artic rx dev,Surgery
20705,Rmvl i-artic rx delivery dev,Surgery
20802,Replantation arm complete,Surgery
20805,Replant forearm complete,Surgery
20808,Replantation hand complete,Surgery
20816,Replantation digit complete,Surgery
20822,Replantation digit complete,Surgery
20824,Replantation thumb complete,Surgery
20827,Replantation thumb complete,Surgery
20838,Replantation foot complete,Surgery
20900,Removal of bone for graft,Surgery
20902,Removal of bone for graft,Surgery
20910,Remove cartilage for graft,Surgery
20912,Remove cartilage for graft,Surgery
20920,Removal of fascia for graft,Surgery
20922,Removal of fascia for graft,Surgery
20924,Removal of tendon for graft,Surgery
20930,Sp bone algrft morsel add-on,Surgery
20931,Sp bone algrft struct add-on,Surgery
20932,Osteoart algrft w/surf & b1,Surgery
20933,Hemicrt intrclry algrft prtl,Surgery
20934,Intercalary algrft compl,Surgery
20936,Sp bone agrft local add-on,Surgery
20937,Sp bone agrft morsel add-on,Surgery
20938,Sp bone agrft struct add-on,Surgery
20939,Bone marrow aspir bone grfg,Surgery
20950,Fluid pressure muscle,Surgery
20955,Fibula bone graft microvasc,Surgery
20956,Iliac bone graft microvasc,Surgery
20957,Mt bone graft microvasc,Surgery
20962,Other bone graft microvasc,Surgery
20969,Bone/skin graft microvasc,Surgery
20970,Bone/skin graft iliac crest,Surgery
20972,Bone/skin graft metatarsal,Surgery
20973,Bone/skin graft great toe,Surgery
20974,Electrical bone stimulation,Surgery
20975,Electrical bone stimulation,Surgery
20979,Us bone stimulation,Surgery
20982,Ablate bone tumor(s) perq,Surgery
20983,Ablate bone tumor(s) perq,Surgery
20985,Cptr-asst dir ms px,Surgery
20999,Unlisted px muscskel general,Surgery
21010,Incision of jaw joint,Surgery
21011,Exc face les sc <2 cm,Surgery
21012,Exc face les sbq 2 cm/>,Surgery
21013,Exc face tum deep < 2 cm,Surgery
21014,Exc face tum deep 2 cm/>,Surgery
21015,Resect face/scalp tum < 2 cm,Surgery
21016,Resect face/scalp tum 2 cm/>,Surgery
21025,Excision of bone lower jaw,Surgery
21026,Excision of facial bone(s),Surgery
21029,Contour of face bone lesion,Surgery
21030,Excise max/zygoma b9 tumor,Surgery
21031,Remove exostosis mandible,Surgery
21032,Remove exostosis maxilla,Surgery
21034,Excise max/zygoma mal tumor,Surgery
21040,Excise mandible lesion,Surgery
21044,Removal of jaw bone lesion,Surgery
21045,Extensive jaw surgery,Surgery
21046,Remove mandible cyst complex,Surgery
21047,Excise lwr jaw cyst w/repair,Surgery
21048,Remove maxilla cyst complex,Surgery
21049,Excis uppr jaw cyst w/repair,Surgery
21050,Removal of jaw joint,Surgery
21060,Remove jaw joint cartilage,Surgery
21070,Remove coronoid process,Surgery
21073,Mnpj of tmj w/anesth,Surgery
21076,Impres&prep surg obt prosth,Surgery
21077,Impres&prep orbital prosth,Surgery
21079,Impres&prep intrm obt prosth,Surgery
21080,Impres&prep def obt prosth,Surgery
21081,Impres&prep mndbl res prosth,Surgery
21082,Impres&prep paltl aug prosth,Surgery
21083,Impres&prep paltl lft prosth,Surgery
21084,Impres&prep sp aid prosth,Surgery
21085,Impres&prep oral surg splint,Surgery
21086,Impres&prep auricular prosth,Surgery
21087,Impres&prep nasal prosth,Surgery
21088,Impres&prep facial prosth,Surgery
21089,Unlisted maxlfcl prosth px,Surgery
21100,Maxillofacial fixation,Surgery
21110,Interdental fixation,Surgery
21116,Injection jaw joint x-ray,Surgery
21120,Genioplasty augmentation,Surgery
21121,Geniop sldg osteot 1,Surgery
21122,Geniop sldg osteot 2/>,Surgery
21123,Geniop sldg augmentation,Surgery
21125,Augmentation mndblr prostc,Surgery
21127,Augmentation mndblr b1 grf,Surgery
21137,Rdctj forehead cntrg only,Surgery
21138,Rdctj forehead cntrg&prostc,Surgery
21139,Rdctj forehead cntrg&setback,Surgery
21141,Lefort i-1 piece w/o graft,Surgery
21142,Lefort i-2 piece w/o graft,Surgery
21143,Lefort i-3/> piece w/o graft,Surgery
21145,Lefort i-1 piece w/ graft,Surgery
21146,Lefort i-2 piece w/ graft,Surgery
21147,Lefort i-3/> piece w/ graft,Surgery
21150,Lefort ii anterior intrusion,Surgery
21151,Lefort ii w/bone grafts,Surgery
21154,Lefort iii w/o lefort i,Surgery
21155,Lefort iii w/ lefort i,Surgery
21159,Lefort iii w/fhdw/o lefort i,Surgery
21160,Lefort iii w/fhd w/ lefort i,Surgery
21172,Reconstruct orbit/forehead,Surgery
21175,Reconstruct orbit/forehead,Surgery
21179,Reconstruct entire forehead,Surgery
21180,Reconstruct entire forehead,Surgery
21181,Contour cranial bone lesion,Surgery
21182,Reconstruct cranial bone,Surgery
21183,Reconstruct cranial bone,Surgery
21184,Reconstruct cranial bone,Surgery
21188,Reconstruction of midface,Surgery
21193,Reconst lwr jaw w/o graft,Surgery
21194,Reconst lwr jaw w/graft,Surgery
21195,Reconst lwr jaw w/o fixation,Surgery
21196,Reconst lwr jaw w/fixation,Surgery
21198,Reconstr lwr jaw segment,Surgery
21199,Reconstr lwr jaw w/advance,Surgery
21206,Reconstruct upper jaw bone,Surgery
21208,Augmentation of facial bones,Surgery
21209,Reduction of facial bones,Surgery
21210,Face bone graft,Surgery
21215,Lower jaw bone graft,Surgery
21230,Rib cartilage graft,Surgery
21235,Ear cartilage graft,Surgery
21240,Reconstruction of jaw joint,Surgery
21242,Reconstruction of jaw joint,Surgery
21243,Reconstruction of jaw joint,Surgery
21244,Reconstruction of lower jaw,Surgery
21245,Reconstruction of jaw,Surgery
21246,Reconstruction of jaw,Surgery
21247,Reconstruct lower jaw bone,Surgery
21248,Reconstruction of jaw,Surgery
21249,Reconstruction of jaw,Surgery
21255,Reconstruct lower jaw bone,Surgery
21256,Reconstruction of orbit,Surgery
21260,Revise eye sockets,Surgery
21261,Revise eye sockets,Surgery
21263,Revise eye sockets,Surgery
21267,Revise eye sockets,Surgery
21268,Revise eye sockets,Surgery
21270,Augmentation cheek bone,Surgery
21275,Revision orbitofacial bones,Surgery
21280,Medial canthopexy,Surgery
21282,Lateral canthopexy,Surgery
21295,Revision of jaw muscle/bone,Surgery
21296,Revision of jaw muscle/bone,Surgery
21299,Unlisted cranfcl&maxlfcl px,Surgery
21315,Clsd tx nsl fx mnpj wo stblj,Surgery
21320,Clsd tx nsl fx w/mnpj&stablj,Surgery
21325,Open tx nose fx uncomplicatd,Surgery
21330,Open tx nose fx w/skele fixj,Surgery
21335,Open tx nose & septal fx,Surgery
21336,Open tx septal fx w/wo stabj,Surgery
21337,Closed tx septal&nose fx,Surgery
21338,Open nasoethmoid fx w/o fixj,Surgery
21339,Open nasoethmoid fx w/ fixj,Surgery
21340,Perq tx nasoethmoid fx,Surgery
21343,Open tx dprsd front sinus fx,Surgery
21344,Open tx compl front sinus fx,Surgery
21345,Closed tx nose/jaw fx,Surgery
21346,Opn tx nasomax fx w/fixj,Surgery
21347,Opn tx nasomax fx multple,Surgery
21348,Opn tx nasomax fx w/graft,Surgery
21355,Perq tx malar fracture,Surgery
21356,Opn tx dprsd zygomatic arch,Surgery
21360,Opn tx dprsd malar fracture,Surgery
21365,Opn tx complx malar fx,Surgery
21366,Opn tx complx malar w/grft,Surgery
21385,Opn tx orbit fx transantral,Surgery
21386,Opn tx orbit fx periorbital,Surgery
21387,Opn tx orbit fx combined,Surgery
21390,Opn tx orbit periorbtl implt,Surgery
21395,Opn tx orbit periorbt w/grft,Surgery
21400,Closed tx orbit w/o manipulj,Surgery
21401,Closed tx orbit w/manipulj,Surgery
21406,Opn tx orbit fx w/o implant,Surgery
21407,Opn tx orbit fx w/implant,Surgery
21408,Opn tx orbit fx w/bone grft,Surgery
21421,Cltx palatal/max fx wire fix,Surgery
21422,Optx palatal/max fracture,Surgery
21423,Optx palatal/max fx comp,Surgery
21431,Cltx craniofacial separation,Surgery
21432,Optx cranfcl sep w/wiring,Surgery
21433,Optx cranfcl sep comp mlt,Surgery
21435,Optx crnfc sep comp int&/xtr,Surgery
21436,Optx crnfcl sep comp mlt int,Surgery
21440,Cltx mndblr/max alv ridge fx,Surgery
21445,Optx mndblr/max alv ridge fx,Surgery
21450,Cltx mndblr fx w/o mnpj,Surgery
21451,Cltx mndblr fx w/mnpj,Surgery
21452,Perq tx mndblr fx xtrnl fixj,Surgery
21453,Cltx mndblr fx ntrdntl fixj,Surgery
21454,Optx mndblr fx xtrnl fixj,Surgery
21461,Optx mndblr fx wo ntrdntl,Surgery
21462,Optx mndblr fx w/ntrdntl,Surgery
21465,Optx mndblr cndylr fx,Surgery
21470,Optx complicated mndblr fx,Surgery
21480,Cltx tmprmand dislc 1st/sbsq,Surgery
21485,Cltx tmprmand dislc comp,Surgery
21490,Optx tmprmand dislocation,Surgery
21497,Interdental wirg oth/thn fx,Surgery
21499,Unlisted muscskel px head,Surgery
21501,I&d dp absc/hmtma sft ts nck,Surgery
21502,I&d dp abs/hmtm nck rib ostc,Surgery
21510,Inc deep opng b1 crtx thorax,Surgery
21550,Biopsy of neck/chest,Surgery
21552,Exc neck les sc 3 cm/>,Surgery
21554,Exc neck tum deep 5 cm/>,Surgery
21555,Exc neck les sc < 3 cm,Surgery
21556,Exc neck tum deep < 5 cm,Surgery
21557,Resect neck thorax tumor<5cm,Surgery
21558,Resect neck tumor 5 cm/>,Surgery
21600,Partial removal of rib,Surgery
21601,Exc chest wall tumor w/ribs,Surgery
21602,Exc ch wal tum w/o lymphadec,Surgery
21603,Exc ch wal tum w/lymphadec,Surgery
21610,Partial removal of rib,Surgery
21615,Removal of rib,Surgery
21616,Removal of rib and nerves,Surgery
21620,Partial removal of sternum,Surgery
21627,Sternal debridement,Surgery
21630,Radical resection sternum,Surgery
21685,Hyoid myotomy & suspension,Surgery
21700,Revision of neck muscle,Surgery
21705,Revision of neck muscle/rib,Surgery
21720,Revision of neck muscle,Surgery
21725,Revision of neck muscle,Surgery
21740,Reconstruction of sternum,Surgery
21742,Repair stern/nuss w/o scope,Surgery
21743,Repair sternum/nuss w/scope,Surgery
21750,Repair of sternum separation,Surgery
21811,Optx of rib fx w/fixj scope,Surgery
21812,Treatment of rib fracture,Surgery
21813,Treatment of rib fracture,Surgery
21820,Treat sternum fracture,Surgery
21825,Treat sternum fracture,Surgery
21899,Unlisted px neck/thorax,Surgery
21920,Biopsy soft tissue of back,Surgery
21925,Biopsy soft tissue of back,Surgery
21930,Exc back les sc < 3 cm,Surgery
21931,Exc back les sc 3 cm/>,Surgery
21932,Exc back tum deep < 5 cm,Surgery
21933,Exc back tum deep 5 cm/>,Surgery
21935,Resect back tum < 5 cm,Surgery
21936,Resect back tum 5 cm/>,Surgery
22010,I&d p-spine c/t/cerv-thor,Surgery
22015,I&d abscess p-spine l/s/ls,Surgery
22100,Remove part of neck vertebra,Surgery
22101,Remove part thorax vertebra,Surgery
22102,Remove part lumbar vertebra,Surgery
22103,Remove extra spine segment,Surgery
22110,Remove part of neck vertebra,Surgery
22112,Remove part thorax vertebra,Surgery
22114,Remove part lumbar vertebra,Surgery
22116,Remove extra spine segment,Surgery
22206,Incis spine 3 column thorac,Surgery
22207,Incis spine 3 column lumbar,Surgery
22208,Incis spine 3 column adl seg,Surgery
22210,Incis 1 vertebral seg cerv,Surgery
22212,Incis 1 vertebral seg thorac,Surgery
22214,Incis 1 vertebral seg lumbar,Surgery
22216,Incis addl spine segment,Surgery
22220,Osteot dsc ant 1 vrt sgm crv,Surgery
22222,Osteot dsc ant 1vrt sgm thrc,Surgery
22224,Osteot dsc ant 1vrt sgm lmbr,Surgery
22226,Osteot dsc ant 1vrt sgm ea,Surgery
22310,Closed tx vert fx w/o manj,Surgery
22315,Closed tx vert fx w/manj,Surgery
22318,Treat odontoid fx w/o graft,Surgery
22319,Treat odontoid fx w/graft,Surgery
22325,Treat spine fracture,Surgery
22326,Treat neck spine fracture,Surgery
22327,Treat thorax spine fracture,Surgery
22328,Treat each add spine fx,Surgery
22505,Manipulation of spine,Surgery
22510,Perq cervicothoracic inject,Surgery
22511,Perq lumbosacral injection,Surgery
22512,Vertebroplasty addl inject,Surgery
22513,Perq vertebral augmentation,Surgery
22514,Perq vertebral augmentation,Surgery
22515,Perq vertebral augmentation,Surgery
22526,Idet single level,Surgery
22527,Idet 1 or more levels,Surgery
22532,Arthrd lat xtrcvtry tq thrc,Surgery
22533,Arthrd lat xtrcvtry tq lmbr,Surgery
22534,Arthrd lat xtrcvtry tq ea ad,Surgery
22548,Arthrd ant toral/xoral c1-c2,Surgery
22551,Arthrd ant ntrbdy cervical,Surgery
22552,Arthrd ant ntrbd cervical ea,Surgery
22554,Arthrd ant ntrbd min dsc crv,Surgery
22556,Arthrd ant ntrbd min dsc thc,Surgery
22558,Arthrd ant ntrbd min dsc lum,Surgery
22585,Arthrd ant ntrbd min dsc ea,Surgery
22586,Arthrd pre-sac ntrbdy l5-s1,Surgery
22590,Arthrd pst tq craniocervical,Surgery
22595,Arthrd pst tq atlas-axis,Surgery
22600,Arthrd pst tq 1ntrspc crv,Surgery
22610,Arthrd pst tq 1ntrspc thrc,Surgery
22612,Arthrd pst tq 1ntrspc lumbar,Surgery
22614,Arthrd pst tq 1ntrspc ea add,Surgery
22630,Arthrd pst tq 1ntrspc lum,Surgery
22632,Arthrd pst tq 1ntrspc lm ea,Surgery
22633,Arthrd cmbn 1ntrspc lumbar,Surgery
22634,Arthrd cmbn 1ntrspc ea addl,Surgery
22800,Arthrd pst dfrm<6 vrt sgm,Surgery
22802,Arthrd pst dfrm 7-12 vrt sgm,Surgery
22804,Arthrd pst dfrm 13+ vrt sgm,Surgery
22808,Arthrd ant dfrm 2-3 vrt sgm,Surgery
22810,Arthrd ant dfrm 4-7 vrt sgm,Surgery
22812,Arthrd ant dfrm 8+ vrt sgm,Surgery
22818,Kyphectomy 1-2 segments,Surgery
22819,Kyphectomy 3 or more,Surgery
22830,Exploration of spinal fusion,Surgery
22836,Ant thrc vrt body tethrg <7,Surgery
22837,Ant thrc vrt body tethrg 8+,Surgery
22838,Rev rplc/rmv thrc vrt tethrg,Surgery
22840,Insert spine fixation device,Surgery
22841,Insert spine fixation device,Surgery
22842,Insert spine fixation device,Surgery
22843,Insert spine fixation device,Surgery
22844,Insert spine fixation device,Surgery
22845,Insert spine fixation device,Surgery
22846,Insert spine fixation device,Surgery
22847,Insert spine fixation device,Surgery
22848,Insert pelv fixation device,Surgery
22849,Reinsert spinal fixation,Surgery
22850,Remove spine fixation device,Surgery
22852,Remove spine fixation device,Surgery
22853,Insj biomechanical device,Surgery
22854,Insj biomechanical device,Surgery
22855,Removal anterior instrmj,Surgery
